,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,cat
32,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.767127, 'longitude': -73.983016}",(646) 881-4779,6924.234027867914,zai-lai-homestyle-taiwanese-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/siWeNqL9OWrnm59FVUyCtA/o.jpg,False,"{'address1': '1000 S 8th Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1000 S 8th Ave', 'New York, NY 10019']}",Zai Lai: Homestyle Taiwanese,+16468814779,$,3.5,17,[],https://www.yelp.com/biz/zai-lai-homestyle-taiwanese-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
33,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7731596, 'longitude': -73.98951}",(212) 586-2000,7546.292322996881,la-salle-dumpling-room-new-york-5,https://s3-media4.fl.yelpcdn.com/bphoto/LoyUGRw0h15AbulqqG-47A/o.jpg,False,"{'address1': '35 W End Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['35 W End Ave', 'New York, NY 10023']}",La Salle Dumpling Room,+12125862000,$$,4.0,46,[],https://www.yelp.com/biz/la-salle-dumpling-room-new-york-5?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
34,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 40.640709823739, 'longitude': -74.0048202127218}",(718) 980-8801,7252.741376453181,hot-space-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/tbd1HjRQ00hRmnr1k8ZTyQ/o.jpg,False,"{'address1': '774 51th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['774 51th St', 'Brooklyn, NY 11220']}",Hot Space,+17189808801,$$,4.5,43,[],https://www.yelp.com/biz/hot-space-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
35,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.76259, 'longitude': -73.97681}",(646) 609-3966,6528.842591763656,dim-sum-palace-new-york-7,https://s3-media3.fl.yelpcdn.com/bphoto/-gzjtt56fVKafY7UxtaKvw/o.jpg,False,"{'address1': '47 W 55th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['47 W 55th St', 'New York, NY 10019']}",Dim Sum Palace,+16466093966,$$,4.0,84,"['delivery', 'pickup']",https://www.yelp.com/biz/dim-sum-palace-new-york-7?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
36,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.63348, 'longitude': -74.01425}",(718) 765-0098,8190.870217674818,east-harbor-seafood-palace-brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/YdAPhtw9AhMZ7AE0fXR3Sg/o.jpg,False,"{'address1': '714 65th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['714 65th St', 'Brooklyn, NY 11220']}",East Harbor Seafood Palace,+17187650098,$$,4.0,560,[],https://www.yelp.com/biz/east-harbor-seafood-palace-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
37,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7620964050293, 'longitude': -73.9773178100586}",,6457.286525046396,xian-famous-foods-new-york-18,https://s3-media2.fl.yelpcdn.com/bphoto/h5eEkasAHHMZ83q3-ElXDw/o.jpg,False,"{'address1': '37 W 54th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['37 W 54th St', 'New York, NY 10019']}",Xi'an Famous Foods,,$$,4.0,218,[],https://www.yelp.com/biz/xian-famous-foods-new-york-18?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
38,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.7234929271998, 'longitude': -73.9503321851175}",(718) 349-0011,4213.725334035082,baoburg-brooklyn-2,https://s3-media2.fl.yelpcdn.com/bphoto/cXe1pDdhhKVBo74MmIlJWg/o.jpg,False,"{'address1': '614 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['614 Manhattan Ave', 'Brooklyn, NY 11222']}",Baoburg,+17183490011,$$,4.0,119,[],https://www.yelp.com/biz/baoburg-brooklyn-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
39,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]","{'latitude': 40.71726, 'longitude': -73.99721}",(212) 966-3988,1337.167664258606,shanghai-cafe-new-york-4,https://s3-media1.fl.yelpcdn.com/bphoto/rpSej1BuKlwqNEorjGh39A/o.jpg,False,"{'address1': '100 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['100 Mott St', 'New York, NY 10013']}",Shanghai Cafe,+12129663988,$,3.5,1952,[],https://www.yelp.com/biz/shanghai-cafe-new-york-4?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
40,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.68983, 'longitude': -73.98171}",(718) 260-8888,2044.2918317414,the-wei-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/FzFc7o-Qy1-BmAvxwx7Bqw/o.jpg,False,"{'address1': '30 Dekalb Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['30 Dekalb Ave', 'Brooklyn, NY 11201']}",The Wei,+17182608888,$,4.0,172,['pickup'],https://www.yelp.com/biz/the-wei-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
41,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 40.76012, 'longitude': -73.82941}",(646) 203-7380,15160.608652531117,joes-steam-rice-rolls-flushing,https://s3-media1.fl.yelpcdn.com/bphoto/zGNuzk6I5YQ_AF__ePWT3w/o.jpg,False,"{'address1': '136-21 Roosevelt Ave', 'address2': None, 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['136-21 Roosevelt Ave', 'Flushing, NY 11354']}",Joe's Steam Rice Rolls,+16462037380,$,4.5,129,['pickup'],https://www.yelp.com/biz/joes-steam-rice-rolls-flushing?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
42,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7423387008486, 'longitude': -74.0061374945942}",,4222.0796387765295,very-fresh-noodles-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/XR-VxOQvICyCqCl3sqwYNA/o.jpg,False,"{'address1': '425 W 15th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['425 W 15th St', 'New York, NY 10011']}",Very Fresh Noodles,,$$,4.0,341,[],https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
43,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.81403, 'longitude': -73.95983}",(212) 961-0300,12421.049555075295,la-salle-dumpling-room-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/fYtNliCFcREcQ0AkcykBqw/o.jpg,False,"{'address1': '3141 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['3141 Broadway', 'New York, NY 10027']}",La Salle Dumpling Room,+12129610300,$$,4.0,127,[],https://www.yelp.com/biz/la-salle-dumpling-room-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
44,"[{'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 40.71442, 'longitude': -73.960441}",(718) 969-6800,3003.1037579166696,birds-of-a-feather-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/LCpWi2oB64WZJNaTjgmKyA/o.jpg,False,"{'address1': '191 Grand St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['191 Grand St', 'Brooklyn, NY 11211']}",Birds of a Feather,+17189696800,$$,4.0,124,['restaurant_reservation'],https://www.yelp.com/biz/birds-of-a-feather-brooklyn?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
45,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7129253167705, 'longitude': -73.9949862286448}",,833.8359954340959,sun-hing-lung-co-new-york-3,https://s3-media3.fl.yelpcdn.com/bphoto/l07KZELAnbW1l7YNP_L2Tg/o.jpg,False,"{'address1': '58 Henry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['58 Henry St', 'New York, NY 10002']}",Sun Hing Lung Co,,$,4.5,113,[],https://www.yelp.com/biz/sun-hing-lung-co-new-york-3?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
46,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.797832, 'longitude': -73.969948}",(212) 663-5520,10475.655895679414,flor-de-mayo-new-york-3,https://s3-media1.fl.yelpcdn.com/bphoto/ipbhm45akNZGeEQ3BzmJPQ/o.jpg,False,"{'address1': '2651 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2651 Broadway', 'New York, NY 10025']}",Flor de Mayo,+12126635520,$$,4.0,433,"['delivery', 'pickup']",https://www.yelp.com/biz/flor-de-mayo-new-york-3?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
47,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]","{'latitude': 40.7176279773311, 'longitude': -73.9963736857056}",,1366.0008159939018,cheong-fun-cart-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/_omb3lO2DHXHO_uDkORuHQ/o.jpg,False,"{'address1': 'On The Corner Of Elizabeth St And Hester St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['On The Corner Of Elizabeth St And Hester St', 'New York, NY 10013']}",Cheong Fun Cart,,$,4.5,40,[],https://www.yelp.com/biz/cheong-fun-cart-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
48,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.732072, 'longitude': -73.988074}",(212) 390-8685,3006.8338048969995,han-dynasty-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/Qwdb0OrAymjK7O23caOnGw/o.jpg,False,"{'address1': '90 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['90 3rd Ave', 'New York, NY 10003']}",Han Dynasty,+12123908685,$$,4.0,926,[],https://www.yelp.com/biz/han-dynasty-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
49,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7043147, 'longitude': -73.8091804}",(718) 297-2935,15628.310936295438,beijing-dumpling-house-jamaica,https://s3-media1.fl.yelpcdn.com/bphoto/2lYWXdcfz5OPF--J6-P4Eg/o.jpg,False,"{'address1': '88-38 Sutphin Blvd', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['88-38 Sutphin Blvd', 'Jamaica, NY 11435']}",Beijing Dumpling House,+17182972935,$,4.0,145,[],https://www.yelp.com/biz/beijing-dumpling-house-jamaica?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
50,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7142303, 'longitude': -73.9979609}",(212) 791-7007,1024.642632750112,taiwan-pork-chop-house-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/RHF9ZDsMXiIAGmKdCs5s_A/o.jpg,False,"{'address1': '3 Doyers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['3 Doyers St', 'New York, NY 10013']}",Taiwan Pork Chop House,+12127917007,$,4.0,259,[],https://www.yelp.com/biz/taiwan-pork-chop-house-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
51,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.715031, 'longitude': -73.99931}",(212) 608-7440,1146.738095787392,asian-spicy-curry-pop-up-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/0zbc4uUqKGDN-TXkfUFKdQ/o.jpg,False,"{'address1': '46 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Mulberry St', 'New York, NY 10013']}",Asian Spicy Curry Pop-up,+12126087440,$,4.5,111,[],https://www.yelp.com/biz/asian-spicy-curry-pop-up-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
52,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7150363828814, 'longitude': -73.9971172437072}",(212) 349-0923,1092.766469061676,great-ny-noodle-town-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/BAzE7G6WNiUqJqLTRPYSvA/o.jpg,False,"{'address1': '28 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['28 Bowery', 'New York, NY 10013']}",Great NY Noodle Town,+12123490923,$,3.5,1043,[],https://www.yelp.com/biz/great-ny-noodle-town-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
53,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.72782, 'longitude': -73.98551}",,2600.28701003437,xian-famous-foods-new-york-3,https://s3-media2.fl.yelpcdn.com/bphoto/AaBZ6zQp61PxAkyDP_-xGw/o.jpg,False,"{'address1': '81 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['81 St Marks Pl', 'New York, NY 10003']}",Xi'an Famous Foods,,$,4.0,1411,[],https://www.yelp.com/biz/xian-famous-foods-new-york-3?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
54,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]","{'latitude': 40.7433776855469, 'longitude': -73.8257751464844}",(718) 661-2882,14814.125622617728,kung-fu-xiao-long-bao-flushing,https://s3-media2.fl.yelpcdn.com/bphoto/0S1BZWKlyrhcq1L42yG-gQ/o.jpg,False,"{'address1': '59-16 Main St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['59-16 Main St', 'Flushing, NY 11355']}",Kung Fu Xiao Long Bao,+17186612882,$$,4.0,484,[],https://www.yelp.com/biz/kung-fu-xiao-long-bao-flushing?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
55,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7125753536096, 'longitude': -73.9971762470746}",,829.277593636052,mei-yu-spring-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/H9-FnU1MUSYl6MQ2Kl3blg/o.jpg,False,"{'address1': '29 Catherine St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['29 Catherine St', 'New York, NY 10002']}",Mei Yu Spring,,$,4.0,43,[],https://www.yelp.com/biz/mei-yu-spring-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
56,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]","{'latitude': 40.714490521829, 'longitude': -73.998153857324}",(212) 962-6047,1057.158075427776,nom-wah-tea-parlor-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/ut6ToNJX2wlE-XwKolmlwg/o.jpg,False,"{'address1': '13 Doyers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['13 Doyers St', 'New York, NY 10013']}",Nom Wah Tea Parlor,+12129626047,$$,3.5,1454,['restaurant_reservation'],https://www.yelp.com/biz/nom-wah-tea-parlor-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
57,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 40.7158451, 'longitude': -73.9987067}",(212) 406-2292,1210.065154055442,bo-ky-restaurant-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/-noTSrLcXjib7CXsOI9FZg/o.jpg,False,"{'address1': '80 Bayard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['80 Bayard St', 'New York, NY 10013']}",Bo Ky Restaurant,+12124062292,$,3.5,605,[],https://www.yelp.com/biz/bo-ky-restaurant-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
58,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.77197, 'longitude': -73.95452}",,8123.934171165522,xian-famous-foods-new-york-15,https://s3-media1.fl.yelpcdn.com/bphoto/NgGFjQDvoZnv09Rdj7J15w/o.jpg,False,"{'address1': '328 E 78th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['328 E 78th St', 'New York, NY 10075']}",Xi'an Famous Foods,,$,4.0,353,[],https://www.yelp.com/biz/xian-famous-foods-new-york-15?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
59,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71624, 'longitude': -73.99842}",(212) 964-0540,1247.72509682372,big-wong-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/vZ__OTn-ol_EAhVqDJWlRw/o.jpg,False,"{'address1': '67 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['67 Mott St', 'New York, NY 10013']}",Big Wong,+12129640540,$,3.5,1212,[],https://www.yelp.com/biz/big-wong-new-york?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
60,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.758782, 'longitude': -73.831712}",(718) 321-1363,14927.804210739965,fu-run-flushing,https://s3-media4.fl.yelpcdn.com/bphoto/PXGgUUpiaU-cOpO-2PNTVw/o.jpg,False,"{'address1': '40-09 Prince St', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['40-09 Prince St', 'Flushing, NY 11354']}",Fu Run,+17183211363,$$,4.0,380,"['delivery', 'pickup']",https://www.yelp.com/biz/fu-run-flushing?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
61,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.77726, 'longitude': -73.94932}",(212) 348-2878,8842.881112752646,pengs-noodle-folk-new-york-2,https://s3-media4.fl.yelpcdn.com/bphoto/3hssUzkkn6YQORnam2QyBg/o.jpg,False,"{'address1': '1659 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1659 1st Ave', 'New York, NY 10028']}",Peng's Noodle Folk,+12123482878,$$,4.5,198,"['delivery', 'pickup']",https://www.yelp.com/biz/pengs-noodle-folk-new-york-2?adjust_creative=NHD_-c5OUfJMGx-jKoObQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NHD_-c5OUfJMGx-jKoObQQ,chinese
